2017-02-26T23:09:27.381089,Rpfnqd gifted Ngiwac a gift of type gift_luxury worth 40
2017-02-26T23:09:27.381162,Rpfnqd gifted Ngiwac a gift of type gift_essential worth 17
2017-02-26T23:09:27.381232,*****************
2017-02-26T23:09:27.381811,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 40
2017-02-26T23:09:27.381887,Pmipfh gifted Ymspqn a gift of type gift_essential worth 17
2017-02-26T23:09:27.381958,Pmipfh gifted Ymspqn a gift of type gift_utility worth 14
2017-02-26T23:09:27.382028,Pmipfh gifted Ymspqn a gift of type gift_essential worth 14
2017-02-26T23:09:27.382098,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 14
2017-02-26T23:09:27.382165,*****************
2017-02-26T23:09:27.382540,Wzbkxr gifted Xoeyml a gift of type gift_utility worth 9
2017-02-26T23:09:27.382613,Wzbkxr gifted Xoeyml a gift of type gift_essential worth 10
2017-02-26T23:09:27.382685,Wzbkxr gifted Xoeyml a gift of type gift_luxury worth 12
2017-02-26T23:09:27.382750,*****************
2017-02-26T23:09:27.383106,Qjashv gifted Ysyusu a gift of type gift_utility worth 9
2017-02-26T23:09:27.383179,Qjashv gifted Ysyusu a gift of type gift_essential worth 10
2017-02-26T23:09:27.383252,*****************
2017-02-26T23:09:56.103374,Wrsktp gifted Htgtsx a gift of type gift_utility worth 9
2017-02-26T23:09:56.103575,Wrsktp gifted Htgtsx a gift of type gift_essential worth 10
2017-02-26T23:09:56.103663,Wrsktp gifted Htgtsx a gift of type gift_luxury worth 12
2017-02-26T23:09:56.103736,Wrsktp gifted Htgtsx a gift of type gift_utility worth 13
2017-02-26T23:09:56.103807,Wrsktp gifted Htgtsx a gift of type gift_essential worth 13
2017-02-26T23:09:56.103877,*****************
2017-02-26T23:09:56.104263,Jcdhdz gifted Vheejo a gift of type gift_essential worth 17
2017-02-26T23:09:56.104337,Jcdhdz gifted Vheejo a gift of type gift_utility worth 14
2017-02-26T23:09:56.104408,*****************
2017-02-26T23:09:56.104771,Jcnuyv gifted Ptotzy a gift of type gift_utility worth 9
2017-02-26T23:09:56.104847,*****************
2017-02-26T23:09:56.105209,Eyuhxm gifted Iquisl a gift of type gift_utility worth 9
2017-02-26T23:09:56.105283,Eyuhxm gifted Iquisl a gift of type gift_essential worth 10
2017-02-26T23:09:56.105355,Eyuhxm gifted Iquisl a gift of type gift_luxury worth 12
2017-02-26T23:09:56.105431,Eyuhxm gifted Iquisl a gift of type gift_utility worth 13
2017-02-26T23:09:56.105502,*****************
2017-02-26T23:09:56.105972,Vwgvfh gifted Zrbzou a gift of type gift_utility worth 9
2017-02-26T23:09:56.106073,Vwgvfh gifted Zrbzou a gift of type gift_essential worth 10
2017-02-26T23:09:56.106146,Vwgvfh gifted Zrbzou a gift of type gift_luxury worth 12
2017-02-26T23:09:56.106212,*****************
2017-02-26T23:09:56.106570,Cuxtiz gifted Ykurte a gift of type gift_utility worth 9
2017-02-26T23:09:56.106645,*****************
2017-02-26T23:09:56.107131,Lnxmsp gifted Ytjffy a gift of type gift_utility worth 9
2017-02-26T23:09:56.107247,Lnxmsp gifted Ytjffy a gift of type gift_essential worth 10
2017-02-26T23:09:56.107326,Lnxmsp gifted Ytjffy a gift of type gift_luxury worth 12
2017-02-26T23:09:56.107397,Lnxmsp gifted Ytjffy a gift of type gift_utility worth 13
2017-02-26T23:09:56.107484,Lnxmsp gifted Ytjffy a gift of type gift_essential worth 13
2017-02-26T23:09:56.107555,*****************
2017-02-26T23:09:56.107930,*****************
2017-02-26T23:09:56.108309,*****************
2017-02-26T23:09:56.108664,*****************
2017-02-26T23:09:56.109006,Zxthaw gifted Hqfsnc a gift of type gift_utility worth 9
2017-02-26T23:09:56.109079,*****************
2017-02-26T23:09:56.109491,Xvpikn gifted Hniimy a gift of type gift_utility worth 9
2017-02-26T23:09:56.109567,Xvpikn gifted Hniimy a gift of type gift_essential worth 10
2017-02-26T23:09:56.109633,*****************
2017-02-26T23:09:56.109995,Jxyotf gifted Elnjbm a gift of type gift_luxury worth 40
2017-02-26T23:09:56.110067,Jxyotf gifted Elnjbm a gift of type gift_essential worth 17
2017-02-26T23:09:56.110137,Jxyotf gifted Elnjbm a gift of type gift_utility worth 14
2017-02-26T23:09:56.110205,Jxyotf gifted Elnjbm a gift of type gift_essential worth 14
2017-02-26T23:09:56.110273,*****************
2017-02-26T23:09:56.111041,Hpchza gifted Vlqwhz a gift of type gift_utility worth 9
2017-02-26T23:09:56.111142,Hpchza gifted Vlqwhz a gift of type gift_essential worth 10
2017-02-26T23:09:56.111228,Hpchza gifted Vlqwhz a gift of type gift_luxury worth 12
2017-02-26T23:09:56.111352,Hpchza gifted Vlqwhz a gift of type gift_utility worth 13
2017-02-26T23:09:56.111640,*****************
2017-02-26T23:09:56.112037,Rpfnqd gifted Ngiwac a gift of type gift_luxury worth 40
2017-02-26T23:09:56.112112,Rpfnqd gifted Ngiwac a gift of type gift_essential worth 17
2017-02-26T23:09:56.112182,*****************
2017-02-26T23:09:56.113093,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 40
2017-02-26T23:09:56.113188,Pmipfh gifted Ymspqn a gift of type gift_essential worth 17
2017-02-26T23:09:56.113263,Pmipfh gifted Ymspqn a gift of type gift_utility worth 14
2017-02-26T23:09:56.113333,Pmipfh gifted Ymspqn a gift of type gift_essential worth 14
2017-02-26T23:09:56.113402,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 14
2017-02-26T23:09:56.113470,*****************
2017-02-26T23:09:56.113857,Wzbkxr gifted Xoeyml a gift of type gift_utility worth 9
2017-02-26T23:09:56.113931,Wzbkxr gifted Xoeyml a gift of type gift_essential worth 10
2017-02-26T23:09:56.114001,Wzbkxr gifted Xoeyml a gift of type gift_luxury worth 12
2017-02-26T23:09:56.114066,*****************
2017-02-26T23:09:56.114583,Qjashv gifted Ysyusu a gift of type gift_utility worth 9
2017-02-26T23:09:56.114694,Qjashv gifted Ysyusu a gift of type gift_essential worth 10
2017-02-26T23:09:56.114798,*****************
2017-02-26T23:10:25.997866,Wrsktp gifted Htgtsx a gift of type gift_utility worth 9
2017-02-26T23:10:25.998009,Wrsktp gifted Htgtsx a gift of type gift_essential worth 10
2017-02-26T23:10:25.998095,Wrsktp gifted Htgtsx a gift of type gift_luxury worth 12
2017-02-26T23:10:25.998182,Wrsktp gifted Htgtsx a gift of type gift_utility worth 13
2017-02-26T23:10:25.998272,Wrsktp gifted Htgtsx a gift of type gift_essential worth 13
2017-02-26T23:10:25.998376,*****************
2017-02-26T23:10:25.999010,Jcdhdz gifted Vheejo a gift of type gift_essential worth 17
2017-02-26T23:10:25.999150,Jcdhdz gifted Vheejo a gift of type gift_utility worth 14
2017-02-26T23:10:25.999258,*****************
2017-02-26T23:10:25.999851,Jcnuyv gifted Ptotzy a gift of type gift_utility worth 9
2017-02-26T23:10:26.000014,*****************
2017-02-26T23:10:26.000614,Eyuhxm gifted Iquisl a gift of type gift_utility worth 9
2017-02-26T23:10:26.000736,Eyuhxm gifted Iquisl a gift of type gift_essential worth 10
2017-02-26T23:10:26.000852,Eyuhxm gifted Iquisl a gift of type gift_luxury worth 12
2017-02-26T23:10:26.000965,Eyuhxm gifted Iquisl a gift of type gift_utility worth 13
2017-02-26T23:10:26.001079,*****************
2017-02-26T23:10:26.001745,Vwgvfh gifted Zrbzou a gift of type gift_utility worth 9
2017-02-26T23:10:26.001868,Vwgvfh gifted Zrbzou a gift of type gift_essential worth 10
2017-02-26T23:10:26.001985,Vwgvfh gifted Zrbzou a gift of type gift_luxury worth 12
2017-02-26T23:10:26.002072,*****************
2017-02-26T23:10:26.002517,Cuxtiz gifted Ykurte a gift of type gift_utility worth 9
2017-02-26T23:10:26.002608,*****************
2017-02-26T23:10:26.003040,Lnxmsp gifted Ytjffy a gift of type gift_utility worth 9
2017-02-26T23:10:26.003118,Lnxmsp gifted Ytjffy a gift of type gift_essential worth 10
2017-02-26T23:10:26.003192,Lnxmsp gifted Ytjffy a gift of type gift_luxury worth 12
2017-02-26T23:10:26.003263,Lnxmsp gifted Ytjffy a gift of type gift_utility worth 13
2017-02-26T23:10:26.003369,Lnxmsp gifted Ytjffy a gift of type gift_essential worth 13
2017-02-26T23:10:26.003492,*****************
2017-02-26T23:10:26.004026,*****************
2017-02-26T23:10:26.004553,*****************
2017-02-26T23:10:26.005055,*****************
2017-02-26T23:10:26.005535,Zxthaw gifted Hqfsnc a gift of type gift_utility worth 9
2017-02-26T23:10:26.005630,*****************
2017-02-26T23:10:26.006063,Xvpikn gifted Hniimy a gift of type gift_utility worth 9
2017-02-26T23:10:26.006140,Xvpikn gifted Hniimy a gift of type gift_essential worth 10
2017-02-26T23:10:26.006208,*****************
2017-02-26T23:10:26.006565,Jxyotf gifted Elnjbm a gift of type gift_luxury worth 40
2017-02-26T23:10:26.006642,Jxyotf gifted Elnjbm a gift of type gift_essential worth 17
2017-02-26T23:10:26.006713,Jxyotf gifted Elnjbm a gift of type gift_utility worth 14
2017-02-26T23:10:26.006785,Jxyotf gifted Elnjbm a gift of type gift_essential worth 14
2017-02-26T23:10:26.006855,*****************
2017-02-26T23:10:26.007578,Hpchza gifted Vlqwhz a gift of type gift_utility worth 9
2017-02-26T23:10:26.007659,Hpchza gifted Vlqwhz a gift of type gift_essential worth 10
2017-02-26T23:10:26.007732,Hpchza gifted Vlqwhz a gift of type gift_luxury worth 12
2017-02-26T23:10:26.007802,Hpchza gifted Vlqwhz a gift of type gift_utility worth 13
2017-02-26T23:10:26.007870,*****************
2017-02-26T23:10:26.008209,Rpfnqd gifted Ngiwac a gift of type gift_luxury worth 40
2017-02-26T23:10:26.008283,Rpfnqd gifted Ngiwac a gift of type gift_essential worth 17
2017-02-26T23:10:26.008356,*****************
2017-02-26T23:10:26.009238,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 40
2017-02-26T23:10:26.009355,Pmipfh gifted Ymspqn a gift of type gift_essential worth 17
2017-02-26T23:10:26.009432,Pmipfh gifted Ymspqn a gift of type gift_utility worth 14
2017-02-26T23:10:26.009506,Pmipfh gifted Ymspqn a gift of type gift_essential worth 14
2017-02-26T23:10:26.009578,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 14
2017-02-26T23:10:26.009650,*****************
2017-02-26T23:10:26.010037,Wzbkxr gifted Xoeyml a gift of type gift_utility worth 9
2017-02-26T23:10:26.010112,Wzbkxr gifted Xoeyml a gift of type gift_essential worth 10
2017-02-26T23:10:26.010184,Wzbkxr gifted Xoeyml a gift of type gift_luxury worth 12
2017-02-26T23:10:26.010250,*****************
2017-02-26T23:10:26.010608,Qjashv gifted Ysyusu a gift of type gift_utility worth 9
2017-02-26T23:10:26.010684,Qjashv gifted Ysyusu a gift of type gift_essential worth 10
2017-02-26T23:10:26.010757,*****************
2017-02-26T23:11:21.528463,Wrsktp gifted Htgtsx a gift of type gift_utility worth 9
2017-02-26T23:11:21.528603,Wrsktp gifted Htgtsx a gift of type gift_essential worth 10
2017-02-26T23:11:21.528688,Wrsktp gifted Htgtsx a gift of type gift_luxury worth 12
2017-02-26T23:11:21.528862,Wrsktp gifted Htgtsx a gift of type gift_utility worth 13
2017-02-26T23:11:21.528936,Wrsktp gifted Htgtsx a gift of type gift_essential worth 13
2017-02-26T23:11:21.529007,*****************
2017-02-26T23:11:21.529443,Jcdhdz gifted Vheejo a gift of type gift_essential worth 17
2017-02-26T23:11:21.529524,Jcdhdz gifted Vheejo a gift of type gift_utility worth 14
2017-02-26T23:11:21.529606,*****************
2017-02-26T23:11:21.530023,Jcnuyv gifted Ptotzy a gift of type gift_utility worth 9
2017-02-26T23:11:21.530117,*****************
2017-02-26T23:11:21.530518,Eyuhxm gifted Iquisl a gift of type gift_utility worth 9
2017-02-26T23:11:21.530594,Eyuhxm gifted Iquisl a gift of type gift_essential worth 10
2017-02-26T23:11:21.530667,Eyuhxm gifted Iquisl a gift of type gift_luxury worth 12
2017-02-26T23:11:21.530741,Eyuhxm gifted Iquisl a gift of type gift_utility worth 13
2017-02-26T23:11:21.530819,*****************
2017-02-26T23:11:21.531334,Vwgvfh gifted Zrbzou a gift of type gift_utility worth 9
2017-02-26T23:11:21.531468,Vwgvfh gifted Zrbzou a gift of type gift_essential worth 10
2017-02-26T23:11:21.531559,Vwgvfh gifted Zrbzou a gift of type gift_luxury worth 12
2017-02-26T23:11:21.531638,*****************
2017-02-26T23:11:21.532021,Cuxtiz gifted Ykurte a gift of type gift_utility worth 9
2017-02-26T23:11:21.532106,*****************
2017-02-26T23:11:21.532563,Lnxmsp gifted Ytjffy a gift of type gift_utility worth 9
2017-02-26T23:11:21.532649,Lnxmsp gifted Ytjffy a gift of type gift_essential worth 10
2017-02-26T23:11:21.532725,Lnxmsp gifted Ytjffy a gift of type gift_luxury worth 12
2017-02-26T23:11:21.532806,Lnxmsp gifted Ytjffy a gift of type gift_utility worth 13
2017-02-26T23:11:21.532895,Lnxmsp gifted Ytjffy a gift of type gift_essential worth 13
2017-02-26T23:11:21.532977,*****************
2017-02-26T23:11:21.533368,*****************
2017-02-26T23:11:21.533799,*****************
2017-02-26T23:11:21.534184,*****************
2017-02-26T23:11:21.534574,Zxthaw gifted Hqfsnc a gift of type gift_utility worth 9
2017-02-26T23:11:21.534665,*****************
2017-02-26T23:11:21.535120,Xvpikn gifted Hniimy a gift of type gift_utility worth 9
2017-02-26T23:11:21.535203,Xvpikn gifted Hniimy a gift of type gift_essential worth 10
2017-02-26T23:11:21.535271,*****************
2017-02-26T23:11:21.535801,Jxyotf gifted Elnjbm a gift of type gift_luxury worth 40
2017-02-26T23:11:21.535893,Jxyotf gifted Elnjbm a gift of type gift_essential worth 17
2017-02-26T23:11:21.535973,Jxyotf gifted Elnjbm a gift of type gift_utility worth 14
2017-02-26T23:11:21.536063,Jxyotf gifted Elnjbm a gift of type gift_essential worth 14
2017-02-26T23:11:21.536138,*****************
2017-02-26T23:11:21.536967,Hpchza gifted Vlqwhz a gift of type gift_utility worth 9
2017-02-26T23:11:21.537088,Hpchza gifted Vlqwhz a gift of type gift_essential worth 10
2017-02-26T23:11:21.537205,Hpchza gifted Vlqwhz a gift of type gift_luxury worth 12
2017-02-26T23:11:21.537320,Hpchza gifted Vlqwhz a gift of type gift_utility worth 13
2017-02-26T23:11:21.537429,*****************
2017-02-26T23:11:21.537980,Rpfnqd gifted Ngiwac a gift of type gift_luxury worth 40
2017-02-26T23:11:21.538097,Rpfnqd gifted Ngiwac a gift of type gift_essential worth 17
2017-02-26T23:11:21.538212,*****************
2017-02-26T23:11:21.539133,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 40
2017-02-26T23:11:21.539263,Pmipfh gifted Ymspqn a gift of type gift_essential worth 17
2017-02-26T23:11:21.539380,Pmipfh gifted Ymspqn a gift of type gift_utility worth 14
2017-02-26T23:11:21.539513,Pmipfh gifted Ymspqn a gift of type gift_essential worth 14
2017-02-26T23:11:21.539631,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 14
2017-02-26T23:11:21.539736,*****************
2017-02-26T23:11:21.540335,Wzbkxr gifted Xoeyml a gift of type gift_utility worth 9
2017-02-26T23:11:21.540458,Wzbkxr gifted Xoeyml a gift of type gift_essential worth 10
2017-02-26T23:11:21.540574,Wzbkxr gifted Xoeyml a gift of type gift_luxury worth 12
2017-02-26T23:11:21.540717,*****************
2017-02-26T23:11:21.541316,Qjashv gifted Ysyusu a gift of type gift_utility worth 9
2017-02-26T23:11:21.541432,Qjashv gifted Ysyusu a gift of type gift_essential worth 10
2017-02-26T23:11:21.541550,*****************
2017-02-26T23:11:31.108341,Wrsktp gifted Htgtsx a gift of type gift_utility worth 9
2017-02-26T23:11:31.108481,Wrsktp gifted Htgtsx a gift of type gift_essential worth 10
2017-02-26T23:11:31.108566,Wrsktp gifted Htgtsx a gift of type gift_luxury worth 12
2017-02-26T23:11:31.108638,Wrsktp gifted Htgtsx a gift of type gift_utility worth 13
2017-02-26T23:11:31.108712,Wrsktp gifted Htgtsx a gift of type gift_essential worth 13
2017-02-26T23:11:31.108791,*****************
2017-02-26T23:11:31.109194,Jcdhdz gifted Vheejo a gift of type gift_essential worth 17
2017-02-26T23:11:31.109268,Jcdhdz gifted Vheejo a gift of type gift_utility worth 14
2017-02-26T23:11:31.109346,*****************
2017-02-26T23:11:31.109738,Jcnuyv gifted Ptotzy a gift of type gift_utility worth 9
2017-02-26T23:11:31.109826,*****************
2017-02-26T23:11:31.110194,Eyuhxm gifted Iquisl a gift of type gift_utility worth 9
2017-02-26T23:11:31.110269,Eyuhxm gifted Iquisl a gift of type gift_essential worth 10
2017-02-26T23:11:31.110342,Eyuhxm gifted Iquisl a gift of type gift_luxury worth 12
2017-02-26T23:11:31.110413,Eyuhxm gifted Iquisl a gift of type gift_utility worth 13
2017-02-26T23:11:31.110485,*****************
2017-02-26T23:11:31.110864,Vwgvfh gifted Zrbzou a gift of type gift_utility worth 9
2017-02-26T23:11:31.110948,Vwgvfh gifted Zrbzou a gift of type gift_essential worth 10
2017-02-26T23:11:31.111023,Vwgvfh gifted Zrbzou a gift of type gift_luxury worth 12
2017-02-26T23:11:31.111089,*****************
2017-02-26T23:11:31.111480,Cuxtiz gifted Ykurte a gift of type gift_utility worth 9
2017-02-26T23:11:31.111562,*****************
2017-02-26T23:11:31.111931,Lnxmsp gifted Ytjffy a gift of type gift_utility worth 9
2017-02-26T23:11:31.112012,Lnxmsp gifted Ytjffy a gift of type gift_essential worth 10
2017-02-26T23:11:31.112086,Lnxmsp gifted Ytjffy a gift of type gift_luxury worth 12
2017-02-26T23:11:31.112157,Lnxmsp gifted Ytjffy a gift of type gift_utility worth 13
2017-02-26T23:11:31.112228,Lnxmsp gifted Ytjffy a gift of type gift_essential worth 13
2017-02-26T23:11:31.112297,*****************
2017-02-26T23:11:31.112680,*****************
2017-02-26T23:11:31.113054,*****************
2017-02-26T23:11:31.113418,*****************
2017-02-26T23:11:31.113762,Zxthaw gifted Hqfsnc a gift of type gift_utility worth 9
2017-02-26T23:11:31.113837,*****************
2017-02-26T23:11:31.114224,Xvpikn gifted Hniimy a gift of type gift_utility worth 9
2017-02-26T23:11:31.114300,Xvpikn gifted Hniimy a gift of type gift_essential worth 10
2017-02-26T23:11:31.114366,*****************
2017-02-26T23:11:31.114736,Jxyotf gifted Elnjbm a gift of type gift_luxury worth 40
2017-02-26T23:11:31.114812,Jxyotf gifted Elnjbm a gift of type gift_essential worth 17
2017-02-26T23:11:31.114886,Jxyotf gifted Elnjbm a gift of type gift_utility worth 14
2017-02-26T23:11:31.114956,Jxyotf gifted Elnjbm a gift of type gift_essential worth 14
2017-02-26T23:11:31.115025,*****************
2017-02-26T23:11:31.115675,Hpchza gifted Vlqwhz a gift of type gift_utility worth 9
2017-02-26T23:11:31.115781,Hpchza gifted Vlqwhz a gift of type gift_essential worth 10
2017-02-26T23:11:31.115857,Hpchza gifted Vlqwhz a gift of type gift_luxury worth 12
2017-02-26T23:11:31.115928,Hpchza gifted Vlqwhz a gift of type gift_utility worth 13
2017-02-26T23:11:31.115994,*****************
2017-02-26T23:11:31.116355,Rpfnqd gifted Ngiwac a gift of type gift_luxury worth 40
2017-02-26T23:11:31.116433,Rpfnqd gifted Ngiwac a gift of type gift_essential worth 17
2017-02-26T23:11:31.116504,*****************
2017-02-26T23:11:31.117102,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 40
2017-02-26T23:11:31.117181,Pmipfh gifted Ymspqn a gift of type gift_essential worth 17
2017-02-26T23:11:31.117254,Pmipfh gifted Ymspqn a gift of type gift_utility worth 14
2017-02-26T23:11:31.117352,Pmipfh gifted Ymspqn a gift of type gift_essential worth 14
2017-02-26T23:11:31.117425,Pmipfh gifted Ymspqn a gift of type gift_luxury worth 14
2017-02-26T23:11:31.117494,*****************
2017-02-26T23:11:31.117889,Wzbkxr gifted Xoeyml a gift of type gift_utility worth 9
2017-02-26T23:11:31.117965,Wzbkxr gifted Xoeyml a gift of type gift_essential worth 10
2017-02-26T23:11:31.118042,Wzbkxr gifted Xoeyml a gift of type gift_luxury worth 12
2017-02-26T23:11:31.118115,*****************
2017-02-26T23:11:31.118478,Qjashv gifted Ysyusu a gift of type gift_utility worth 9
2017-02-26T23:11:31.118552,Qjashv gifted Ysyusu a gift of type gift_essential worth 10
2017-02-26T23:11:31.118625,*****************
2017-02-26T23:14:24.497507,Wrsktp gifted Htgtsx a gift of type gift_utility worth 9
2017-02-26T23:14:24.497631,Wrsktp gifted Htgtsx a gift of type gift_essential worth 10
2017-02-26T23:14:24.497707,Wrsktp gifted Htgtsx a gift of type gift_luxury worth 12
2017-02-26T23:14:24.497778,Wrsktp gifted Htgtsx a gift of type gift_utility worth 13
2017-02-26T23:14:24.497851,Wrsktp gifted Htgtsx a gift of type gift_essential worth 13
2017-02-26T23:14:24.497921,*****************
2017-02-26T23:14:24.498311,Jcdhdz gifted Vheejo a gift of type gift_essential worth 17
2017-02-26T23:14:24.498385,Jcdhdz gifted Vheejo a gift of type gift_utility worth 14
2017-02-26T23:14:24.498454,*****************
2017-02-26T23:14:24.498814,Jcnuyv gifted Ptotzy a gift of type gift_utility worth 9
2017-02-26T23:14:24.498893,*****************
2017-02-26T23:14:24.499253,Eyuhxm gifted Iquisl a gift of type gift_utility worth 9
2017-02-26T23:14:24.499327,Eyuhxm gifted Iquisl a gift of type gift_essential worth 10
2017-02-26T23:14:24.499400,Eyuhxm gifted Iquisl a gift of type gift_luxury worth 12
2017-02-26T23:14:24.499489,Eyuhxm gifted Iquisl a gift of type gift_utility worth 13
2017-02-26T23:14:24.499561,*****************
2017-02-26T23:14:24.499941,Vwgvfh gifted Zrbzou a gift of type gift_utility worth 9
2017-02-26T23:14:24.500016,Vwgvfh gifted Zrbzou a gift of type gift_essential worth 10
2017-02-26T23:14:24.500089,Vwgvfh gifted Zrbzou a gift of type gift_luxury worth 12
